business_status|geometry|icon|icon_background_color|icon_mask_base_uri|name|photos|place_id|rating|reference|scope|types|user_ratings_total|vicinity|opening_hours|plus_code|price_level|permanently_closed|lat|lon
OPERATIONAL|POINT (-78.4598705 -0.1156888)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|POLLO HORNEADO MY CHICKEN|"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110848302662324125292"">Carlos Rodriguez</a>'], 'photo_reference': 'AUjq9jmM5E_7yuvBKeGujFoaoriqhzF91MGXrighU8V_usm9KC4SNqNk8Z9LRFTo8eAXTnCUmAWV5eDNLLFhDyk_8reBNRkNuc5D3AOek0Y9ct11Ov8jCgGRJSiBVQBZMHSJ67eYLSscbZ_kt1jZI60Bjbmapmd20lBRW5l8Lg2rSeZOelFz', 'width': 2448}]"|ChIJfzZaquiP1ZERH5GiaFNMx2Q|4.0|ChIJfzZaquiP1ZERH5GiaFNMx2Q|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|6.0|VGMR+P3C, Avenida La Bota, Quito|||||-0.1156888|-78.4598705
OPERATIONAL|POINT (-78.4595312 -0.1160554)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|King Pollo||ChIJJftyxNSP1ZERp3EvtrBR-YI||ChIJJftyxNSP1ZERp3EvtrBR-YI|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']||VGMR+H5H, Quito|||||-0.1160554|-78.4595312
OPERATIONAL|POINT (-78.4600634 -0.1157796)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Cevicheria Sazon Manabita|"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113419477283585193375"">Cevicheria Sazon Manabita</a>'], 'photo_reference': 'AUjq9jkY-hjfly4rN6cw5b01_tEu8ers-h6AVa7HSsCO387qbHUkPneKuu1vv_7oRZHir4t81BKs29dGvrcneY8tQOXl95xqi4ezb9lzD2u7OYbc3gHThS8il5Bnv6CjIVZkc5iPczDi4bUt_vg6PgILPo-7XwdJcLsYe6FwFUdmxAKMmwxu', 'width': 3096}]"|ChIJFRoXwqKP1ZERALuAT-bGU8c|4.4|ChIJFRoXwqKP1ZERALuAT-bGU8c|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|15.0|Avenida La Bota, y, Quito|{'open_now': True}|{'compound_code': 'VGMQ+MX Quito, Ecuador', 'global_code': '67F3VGMQ+MX'}|||-0.1157796|-78.4600634
OPERATIONAL|POINT (-78.4604425 -0.1153647)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Horno de matilde||ChIJXaapmZuP1ZERg7W5LkpmRBE|4.5|ChIJXaapmZuP1ZERg7W5LkpmRBE|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|26.0|VGMQ+VR3, Quito|{'open_now': True}||||-0.1153647|-78.4604425
OPERATIONAL|POINT (-78.4582332 -0.115923)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Panificadora + Que Pan|"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117085829073382366091"">Panificadora + Que Pan</a>'], 'photo_reference': 'AUjq9jlE2Q61oslt2geW795u-pbkCxIeA682Q0KFgJBplftdElrpObtFx2aAZwi9gbTTAWP2tJVJi1pLPQTbeOcmWA15QqE3bgFmkbpcTtsXqMMHanXbyKoEYOQwhVAOrregQ-ekVKguNShIYe2CjCN4-Yz95X8HpaDP3tH4a8ToLh8SezKz', 'width': 1080}]"|ChIJwQ5r6xeP1ZER4lz2wAK3MaM|4.5|ChIJwQ5r6xeP1ZER4lz2wAK3MaM|GOOGLE|['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']|4.0|N69 Wladimir Lenin E15-A, María Pinto E15-34, Quito|{'open_now': True}|{'compound_code': 'VGMR+JP Quito, Ecuador', 'global_code': '67F3VGMR+JP'}|||-0.115923|-78.4582332
OPERATIONAL|POINT (-78.4568805 -0.1170998)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Pescaderia La Bota|"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107625701987248639549"">Wilson Andrade</a>'], 'photo_reference': 'AUjq9jlh5-ssmCorq7CipIu8O4oX0UfN5JI9cEBTpkmA_1fxyFtGEHerdiTVlfz1YNNQkcpxTDunp-DQj2zlBeRJK2BBym_U4IL0G6Oiqv5Uq6zJ2wV5Ii41pPw-jfDEg9hqXhYlhNezw0oxCzLU0mXRdVDrtR6CqYR2s7YDBh_Wf1kJ5xid', 'width': 4128}]"|ChIJgTD_mJmP1ZERDlQ9kq06wmA|4.3|ChIJgTD_mJmP1ZERDlQ9kq06wmA|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|319.0|VGMV+569, Jonas Escalante, Quito|{'open_now': True}||1.0||-0.1170998|-78.4568805
OPERATIONAL|POINT (-78.4554417 -0.1182694)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Ké Pinchos|"[{'height': 1195, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102840234722669187575"">Fernando Flores</a>'], 'photo_reference': 'AUjq9jnZyvzaJuOWkfLR5wDnQU0h4-tLb0ISE7whpP0gjoyUqoOvIbJFraM5h4wNu0tIZ2VU0K7VuYRu-1KTvGaMo56-DVwvVYsEgHXQMHxzSQN-faVMYTn2pKQsdr6cEISPh2hx5jALH3lvbsQl5r2jL9xor6y4L26Nd_rwrYFaMQqQmswB', 'width': 1011}]"|ChIJ7WYeKQSP1ZERKoonZlgQ-zM|3.0|ChIJ7WYeKQSP1ZERKoonZlgQ-zM|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|1.0|Avenida La Bota &, Quito||{'compound_code': 'VGJV+MR Quito, Ecuador', 'global_code': '67F3VGJV+MR'}|||-0.1182694|-78.4554417
OPERATIONAL|POINT (-78.4634084 -0.1190248)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Restaurante Comida Típica||ChIJh_FE7MKP1ZEREKtAMyRFySg||ChIJh_FE7MKP1ZEREKtAMyRFySg|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']||VGJP+9JW, Natabuela, Quito|||||-0.1190248|-78.4634084
OPERATIONAL|POINT (-78.4626435 -0.1198658)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Encebollados Tiburón|"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110478994033443956560"">Encebollados Tiburón</a>'], 'photo_reference': 'AUjq9jlprAXlbUZy8Wk1TqvVYc_VPOnK6vqpl87lP3z4KYsogd_dCffF0XdkMNMTOa_9bAVKIMWakS0cJE-GmUvs01JbJ9_sFlmRT-NWK_3_NVon63gcCUnkZD0m8SOhWf5wszcUmYaHzRkPYqgyXESDIjx9NmtFMOXhT8t6mzN53EfH2XI', 'width': 1280}]"|ChIJywF76SaP1ZERjRJH4nKnvto|5.0|ChIJywF76SaP1ZERjRJH4nKnvto|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|3.0|Quito|{'open_now': False}|{'compound_code': 'VGJP+3W Quito, Ecuador', 'global_code': '67F3VGJP+3W'}|||-0.1198658|-78.4626435
OPERATIONAL|POINT (-78.463628 -0.1118362)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Tilapias Chavelita||ChIJyZ8wpkOP1ZERooYJPweJUy8|4.8|ChIJyZ8wpkOP1ZERooYJPweJUy8|GOOGLE|['restaurant', 'food', 'point_of_interest', 'establishment']|8.0|De Los Geranios &, Quito|{'open_now': False}|{'compound_code': 'VGQP+7G Quito, Ecuador', 'global_code': '67F3VGQP+7G'}|||-0.1118362|-78.463628
OPERATIONAL|POINT (-78.4529081 -0.108106)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Banco Guayaquil||ChIJrc4iLnWP1ZERro9Srst2F64|3.0|ChIJrc4iLnWP1ZERro9Srst2F64|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|1.0|VGRW+QR4, Quito|{'open_now': True}||||-0.108106|-78.4529081
OPERATIONAL|POINT (-78.4700716 -0.1006213)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Muñoz Carvajal||ChIJiT3RUmOP1ZERUaF-wlBPL7k||ChIJiT3RUmOP1ZERUaF-wlBPL7k|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']||VGXH+QX3, Quito|{'open_now': False}||||-0.1006213|-78.4700716
OPERATIONAL|POINT (-78.44662699999999 -0.0999699)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Cajero||ChIJMdXEkhCP1ZERBDCADvvcf7M|5.0|ChIJMdXEkhCP1ZERBDCADvvcf7M|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|4.0|WH23+289, Capitán Giovanni Calles, Quito|{'open_now': True}||||-0.09996989999999999|-78.44662699999999
OPERATIONAL|POINT (-78.4573183 -0.1101471)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|ATM Banco Internacional|"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112430761146682692488"">Navier Salas</a>'], 'photo_reference': 'AUjq9jns21xbmsBXUGv5n_x7pNm4MWsRC71fz0fcMgZsnTFQohlm5TdsJP7sXpbZg2mwWv5uHkxjJERON3Iy3izE-nKqzOz7AuHCV_N0xm8bYVrz5ocwK-SQVn2uByBBFl15Six9lDjhOMY1gRcA67vXIj-YOsTsEHRYMJaMyRYhBLqMd_h_', 'width': 1080}]"|ChIJd2beHJ6P1ZERBv7VoOX7eEo|4.0|ChIJd2beHJ6P1ZERBv7VoOX7eEo|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|1.0|VGQV+W3V, Quito|||||-0.1101471|-78.4573183
OPERATIONAL|POINT (-78.4573203 -0.1101093)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|ATM Banco Del Pacífico||ChIJmQRkG56P1ZERjcqZliI5rTc||ChIJmQRkG56P1ZERjcqZliI5rTc|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']||VGQV+X33, Av. Simón Bolívar, El Santa María Carapungo, Quito|{'open_now': True}||||-0.1101093|-78.4573203
OPERATIONAL|POINT (-78.45782659999999 -0.1085888)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Banco del Austro||ChIJHekb96eP1ZERFjDfWO_JZ84|1.0|ChIJHekb96eP1ZERFjDfWO_JZ84|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|1.0|VGRR+HV7, Simon Bolivar Y, Panamericana Norte, Quito|||||-0.1085888|-78.45782659999999
OPERATIONAL|POINT (-78.4580953 -0.1081524)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Banco Bolivariano Cajero Automático||ChIJy-8wnKyP1ZERyN6WaY62tJc||ChIJy-8wnKyP1ZERyN6WaY62tJc|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']||Av. Simón Bolivar entre Panamericana Norte y Geovanny Calles Carapungo, C.C El Portal Shopping, Quito|{'open_now': True}|{'compound_code': 'VGRR+PQ Quito, Ecuador', 'global_code': '67F3VGRR+PQ'}|||-0.1081524|-78.4580953
OPERATIONAL|POINT (-78.452966 -0.1080875)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet|Banco Guayaquil • Carapungo- Portal|"[{'height': 536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114827708260442365479"">Banco Guayaquil • Carapungo- Portal</a>'], 'photo_reference': 'AUjq9jmrhr0gPqfK9p9hguWDX9_SFaYJ2fc2ezXsyX2fgXvh0HQlTqUi9L-kUvTAOYvruFnrzQOXMh9ofSrf2JgY7xUf0xOhBxuqWlRDygiyQVsUSTNMMPYBeRXGtrvGVsNd0wGYZ9xjPxZ5w9TUFVEkNIQ3H73U-_2PUgc6JWsZOV3Y7n4', 'width': 720}]"|ChIJFZ0jLnWP1ZERir_7MQc5J7c|2.8|ChIJFZ0jLnWP1ZERir_7MQc5J7c|GOOGLE|['bank', 'atm', 'finance', 'point_of_interest', 'establishment']|4.0|Av. Panamericana Norte Km. 11.5 Y Alfonso Moncayo, Complejo Comercial Carapungo|{'open_now': True}|{'compound_code': 'VGRW+QR Quito, Ecuador', 'global_code': '67F3VGRW+QR'}|||-0.1080875|-78.452966
OPERATIONAL|POINT (-78.45194099999999 -0.1079257)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Cajero Banco Pacifico Petrocomercial||ChIJJX870AqP1ZERhmun1FnzN_U|2.5|ChIJJX870AqP1ZERhmun1FnzN_U|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|2.0|VGRX+R6F, Quito|{'open_now': True}||||-0.1079257|-78.45194099999999
OPERATIONAL|POINT (-78.4670337 -0.1236326)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|ATM Banco Bolivariano||ChIJE10nKoyP1ZERkadw291ZLgI||ChIJE10nKoyP1ZERkadw291ZLgI|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']||Avenida Jorge Garces 313 y, Quito|{'open_now': True}|{'compound_code': 'VGGM+G5 Quito, Ecuador', 'global_code': '67F3VGGM+G5'}|||-0.1236326|-78.4670337
OPERATIONAL|POINT (-78.4674654 -0.1244262)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet|Banco Guayaquil||ChIJNcX0OYyP1ZER5W33JYGCueA|5.0|ChIJNcX0OYyP1ZER5W33JYGCueA|GOOGLE|['atm', 'finance', 'point_of_interest', 'establishment']|1.0|VGGM+62F, Avenida Jorge Garces, Quito|||||-0.1244262|-78.4674654
